ADM4_EN;ADM4_PCODE;ADM4_REF;ADM4ALT1_EN;ADM4ALT2_EN;ADM3_EN;ADM3_PCODE;ADM2_EN;ADM2_PCODE;ADM1_EN;ADM1_PCODE;ADM0_EN;ADM0_PCODE;DATE;VALIDON;VALIDTO;ADM1_ID;ADM2_ID;ADM3_ID;AREA_SQKM
13;ZA8301013;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;13,24630138
14;ZA8301014;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;17,18760571
18;ZA8301018;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;105,4834345
19;ZA8301019;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;371,9475663
20;ZA8301020;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;2,511007727
21;ZA8301021;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;1956,879865
22;ZA8301022;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;0,904311038
23;ZA8301023;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;992,5051504
24;ZA8301024;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;5,628897613
25;ZA8301025;;;;Chief Albert Luthuli;ZA8301;Gert Sibande;ZA830;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC30;MP301;2,884518618
38;ZA7990038;;;;City of Tshwane;ZA7990;City of Tshwane;ZA799;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;TSH;TSH;1,891329178
67;ZA7990067;;;;City of Tshwane;ZA7990;City of Tshwane;ZA799;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;TSH;TSH;3,605049751
1;ZA2145001;;;;Walter Sisulu;ZA2145;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC145;3460,114082
2;ZA2145002;;;;Walter Sisulu;ZA2145;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC145;7,506320273
9;ZA2145009;;;;Walter Sisulu;ZA2145;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC145;4,859580337
10;ZA2145010;;;;Walter Sisulu;ZA2145;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC145;723,3743032
11;ZA2145011;;;;Walter Sisulu;ZA2145;Joe Gqabi;ZA214;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC14;EC145;3589,703367
1;ZA2129001;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;144,0936625
2;ZA2129002;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;22,0013637
9;ZA2129009;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;1406,165836
10;ZA2129010;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;147,2487972
11;ZA2129011;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;21,6844718
12;ZA2129012;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;127,4452646
13;ZA2129013;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;160,5588537
14;ZA2129014;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;99,94998613
15;ZA2129015;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;50,88549234
16;ZA2129016;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;104,2902871
21;ZA2129021;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;22,9705601
22;ZA2129022;;;;Raymond Mhlaba;ZA2129;Amathole;ZA212;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC12;EC129;874,1027127
7;ZA7485007;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;4,737685581
8;ZA7485008;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;14,81922784
9;ZA7485009;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;52,31600927
10;ZA7485010;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;0,633519723
17;ZA7485017;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;70,0255165
18;ZA7485018;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;0,562658459
19;ZA7485019;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;1,715826139
20;ZA7485020;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;0,794162772
21;ZA7485021;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;0,320912273
22;ZA7485022;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;0,453082656
23;ZA7485023;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;20,30632355
24;ZA7485024;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;2,168701266
25;ZA7485025;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;199,9469861
26;ZA7485026;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;78,50977925
27;ZA7485027;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;3,202427978
28;ZA7485028;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;6,541594115
29;ZA7485029;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;14,33091555
30;ZA7485030;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;242,8617253
31;ZA7485031;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;0,568501585
32;ZA7485032;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;3,968909005
33;ZA7485033;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;19,72604766
34;ZA7485034;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;0,477269094
35;ZA7485035;;;;Rand West City;ZA7485;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT485;9,793711457
1;ZA3087001;;;;Dawid Kruiper;ZA3087;Z F Mgcawu;ZA308;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC8;NC087;9,005678214
2;ZA3087002;;;;Dawid Kruiper;ZA3087;Z F Mgcawu;ZA308;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC8;NC087;1,529998469
3;ZA3087003;;;;Dawid Kruiper;ZA3087;Z F Mgcawu;ZA308;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC8;NC087;1,327598634
4;ZA3087004;;;;Dawid Kruiper;ZA3087;Z F Mgcawu;ZA308;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC8;NC087;0,697519141
5;ZA3087005;;;;Dawid Kruiper;ZA3087;Z F Mgcawu;ZA308;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC8;NC087;1,69986303
13;ZA3087013;;;;Dawid Kruiper;ZA3087;Z F Mgcawu;ZA308;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC8;NC087;257,9528759
14;ZA3087014;;;;Dawid Kruiper;ZA3087;Z F Mgcawu;ZA308;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC8;NC087;639,2875614
15;ZA3087015;;;;Dawid Kruiper;ZA3087;Z F Mgcawu;ZA308;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC8;NC087;2,578948706
16;ZA3087016;;;;Dawid Kruiper;ZA3087;Z F Mgcawu;ZA308;Nothern Cape;ZA3;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;NC;DC8;NC087;17498,8588
1;ZA8326001;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;64,84910945
2;ZA8326002;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;12,58123027
3;ZA8326003;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;168,4754533
4;ZA8326004;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;8,568041106
5;ZA8326005;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;21,90144197
6;ZA8326006;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;9,493479024
7;ZA8326007;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;8,487590722
8;ZA8326008;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;284,6350273
9;ZA8326009;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;36,75336778
10;ZA8326010;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;42,07468953
11;ZA8326011;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;16,64183812
12;ZA8326012;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;1181,931786
13;ZA8326013;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;3,892304371
14;ZA8326014;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;135,3231981
15;ZA8326015;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;91,30449555
16;ZA8326016;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;4,67656966
23;ZA8326023;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;4,81106118
24;ZA8326024;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;188,5248907
25;ZA8326025;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;36,05741638
26;ZA8326026;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;6,004830941
27;ZA8326027;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;20,21813949
28;ZA8326028;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;6,621152298
29;ZA8326029;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;5,096980959
30;ZA8326030;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;6,459583876
31;ZA8326031;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;6,987015892
32;ZA8326032;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;12,51831745
33;ZA8326033;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;4,054003285
34;ZA8326034;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;88,6331716
35;ZA8326035;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;37,34365817
36;ZA8326036;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;9,096297773
37;ZA8326037;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;53,67734335
44;ZA8326044;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;1,814691686
45;ZA8326045;;;;Mbombela;ZA8326;Ehlanzeni;ZA832;Mpumalanga;ZA8;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;MP;DC32;MP326;498,8680896
27;ZA7481027;;;;Mogale City;ZA7481;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT481;10,53175955
28;ZA7481028;;;;Mogale City;ZA7481;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT481;6,145730108
29;ZA7481029;;;;Mogale City;ZA7481;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT481;5,953102737
30;ZA7481030;;;;Mogale City;ZA7481;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT481;92,20331936
31;ZA7481031;;;;Mogale City;ZA7481;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT481;202,2176431
32;ZA7481032;;;;Mogale City;ZA7481;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT481;438,5606458
33;ZA7481033;;;;Mogale City;ZA7481;West Rand;ZA748;Gauteng;ZA7;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;GT;DC48;GT481;136,2337295
1;ZA2139001;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;1311,755304
2;ZA2139002;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;8,200124949
3;ZA2139003;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;128,4822064
4;ZA2139004;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;118,0106502
5;ZA2139005;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;23,29035583
6;ZA2139006;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;18,0781883
7;ZA2139007;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;2,294235901
8;ZA2139008;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;2,558468859
9;ZA2139009;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;29,99627757
10;ZA2139010;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;161,3769337
11;ZA2139011;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;3,441972054
12;ZA2139012;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;1,053033804
13;ZA2139013;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;3,410231672
14;ZA2139014;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;0,489077322
15;ZA2139015;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;403,5523881
16;ZA2139016;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;4,464792735
17;ZA2139017;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;1,802158348
18;ZA2139018;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;380,6439766
19;ZA2139019;;;;Enoch Mgijima;ZA2139;Chris Hani;ZA213;Eastern Cape;ZA2;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;EC;DC13;EC139;107,4488627
1;ZA9345001;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;57,92384617
2;ZA9345002;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;87,05064494
3;ZA9345003;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;50,25518236
4;ZA9345004;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;26,33496081
5;ZA9345005;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;22,68847686
6;ZA9345006;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;29,30344578
7;ZA9345007;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;23,52107248
8;ZA9345008;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;21,51220529
9;ZA9345009;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;117,1961146
10;ZA9345010;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;19,52104522
11;ZA9345011;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;74,02630361
12;ZA9345012;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;69,48894157
13;ZA9345013;;;;Collins Chabane;ZA9345;Vhembe;ZA934;Limpopo;ZA9;South Africa;ZA;2018-12-27 00:00:00;2020-11-09 00:00:00;;LIM;DC34;LIM345;55,70779934
